0|000727|20161231|0.0052|20170318|20160711||20161117|20161010|-17000.00|
0|000728|20170331|0.1200|20170418|20160712||20160608|20161103|-2900.00|20150119
0|000729|20160930|0.2190|20161027|20160511|||20170110|-0.20|
0|000731|20170331|0.0552|20170419|20170307|20170307||||
0|000732|20161231|1.3719|20170425|20160302||20160513|20160930|0.10|
0|000733|20161231|0.3870|20170417|20160503||20170313|||
0|000735|20161231|0.0737|20170331|20160111||20170215|20161214|2770.01|
0|000736|20160930|0.3200|20161031|20170331|20170331|20160725|20161231|-39.89|20160614
0|000737|20170331|-0.0727|20170421|20170214|20170214|20150611|||20160509
0|000738|20170331|0.0319|20170425|20160127||20150930|20160714|-300.00|
0|000739|20161231|0.2300|20170315|20151023|||20160826|32.00|
0|000750|20161231|0.2400|20170328|20160531|20170120|20161215|20170124|1201.00|20150119
0|000751|20170331|0.0270|20170420|20161111|20161111|20151125|20170320|4.00|
0|000752|20161231|0.0302|20170421|20160602||20160302|||
0|000753|20161231|0.2310|20170415|20170412|20170217|20150807|||
0|000755|20170331|-0.3000|20170422|20170104|20170331|20170405|20170109|0.01|20170331
0|000756|20170331|0.1100|20170419|20160811||20150724|||
0|000757|20161231|0.0600|20170310|20161011|20161108|20160328|||20161212
0|000758|20161231|0.1503|20170418|20161111|20161111||||
0|000759|20161231|0.0100|20170330|20170221|20170221||20160908|0.02|
0|000760|20160930|-0.1300|20161031|20170221|20170221|20170413|20170309|-192.01|20160613
0|000761|20161231|0.2490|20170330|20160108||20160920|20170210|-0.27|
0|000762|20161231|0.0417|20170329|20160505|||20170124|-0.15|
0|000766|20161231|0.2300|20170420|20151116||20160108|20160823|-5.00|20160729
0|000767|20170331|-0.0768|20170421|20150729|20170330|20151230|20160629|-1917.97|20150119
0|000768|20170331|-0.0317|20170425|20160808||20150812|||
0|000776|20161231|1.0500|20170325|20160321|||20160509|70.00|20150119
0|000777|20161231|0.2750|20170328|20170320|20170320||20160629|-0.20|
0|000778|20161231|0.1208|20170425|20170410|20170412|20150615|20160509|0.60|20150119
0|000779|20170331|-0.0700|20170418|20160603||20161219|||20160518
0|000780|20161231|-0.3200|20170421|20170105|20170105|20150708|||20170425
0|000782|20160930|-0.0700|20161027|20170118|20170119|20170103|20170406|-0.13|
0|000783|20170331|0.0800|20170422|20160321||20150504|20170327|-1000.00|20150119
0|000785|20161231|0.0100|20170318|20160725|||||20160802
0|000786|20161231|0.7930|20170320|20170406|20170412|20160901|||20170412
0|000788|20160930|0.0300|20161027|20161220|20161220|20150525|||20141222
0|000789|20160930|0.2703|20161031|20170222|20170222||||20170424
0|000790|20161231|0.1914|20170321|20160825||20160510|20170327|235.23|
0|000791|20161231|-0.1129|20170331|20170203|20170314||||20170314
0|000792|20161231|0.1837|20170331|20160622||20150708|20160628|-0.30|
0|000793|20161231|0.4290|20170415|20160825||20151120|20170413|269.47|
